# Field minima and maxima
# Time            	field             	min               	location(min)     	processor         	max               	location(max)     	processor         
1.19999040008e-06 	k                 	1.4999879966e-02	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5	1.4999995582e-02	(-3.8125000000e+00 1.4710107049e+01 2.0000000000e-01)	12
0.0109325435125   	k                 	7.6521610594e-03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5	1.4959736455e-02	(3.6365448348e+01 4.0000000000e-01 2.0000000000e-01)	18
0.0109325435125   	epsilon           	3.6665138984e-03	(1.9145207130e+01 1.2937141941e+01 2.0000000000e-01)	12	8.7550867354e-02	(2.1278321284e+00 3.0099684309e-01 1.3029095534e+00)	5
0.0111829759259   	k                 	7.5757946768e-03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5	1.4958813842e-02	(3.6365448348e+01 4.0000000000e-01 2.0000000000e-01)	18
0.0111829759259   	epsilon           	3.6661744825e-03	(1.9145207130e+01 1.2937141941e+01 2.0000000000e-01)	12	8.7293808116e-02	(2.1296401670e+00 3.0073337584e-01 1.7044385203e+00)	5
0.0114334083392   	k                 	7.5014905759e-03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5	1.4957891220e-02	(3.6365448348e+01 4.0000000000e-01 2.0000000000e-01)	18
0.0114334083392   	epsilon           	3.6658350690e-03	(1.9145207130e+01 1.2937141941e+01 2.0000000000e-01)	12	8.7038838715e-02	(2.1296401670e+00 3.0073337584e-01 1.7044385203e+00)	5
0.0116838407526   	k                 	7.4291746453e-03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5	1.4956968591e-02	(3.6365448348e+01 4.0000000000e-01 2.0000000000e-01)	18
0.0116838407526   	epsilon           	3.6654956582e-03	(1.9145207130e+01 1.2937141941e+01 2.0000000000e-01)	12	8.6785551851e-02	(2.1296401670e+00 3.0073337584e-01 1.7044385203e+00)	5
0.011934273166    	k                 	7.3587697017e-03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5	1.4956045954e-02	(3.6365448348e+01 4.0000000000e-01 2.0000000000e-01)	18
0.011934273166    	epsilon           	3.6651562502e-03	(1.9145207130e+01 1.2937141941e+01 2.0000000000e-01)	12	8.6534087654e-02	(2.1278321284e+00 3.0099684309e-01 1.3029095534e+00)	5
0.0121847055794   	k                 	7.2902006834e-03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5	1.4955123309e-02	(3.6365448348e+01 4.0000000000e-01 2.0000000000e-01)	18
0.0121847055794   	epsilon           	3.6648168588e-03	(2.3312039191e+01 1.2937141941e+01 2.0000000000e-01)	12	8.6283902872e-02	(2.1278321284e+00 3.0099684309e-01 1.3029095534e+00)	5
0.0124351379928   	k                 	7.2233921637e-03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5	1.4954200657e-02	(3.6365448348e+01 4.0000000000e-01 2.0000000000e-01)	18
0.0124351379928   	epsilon           	3.6644774566e-03	(2.3312039191e+01 1.2937141941e+01 2.0000000000e-01)	12	8.6034442666e-02	(2.1278321284e+00 3.0099684309e-01 1.3029095534e+00)	5
0.0126855704062   	k                 	7.1582711433e-03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5	1.4953277998e-02	(3.6365448348e+01 4.0000000000e-01 2.0000000000e-01)	18
0.0126855704062   	epsilon           	3.6641380576e-03	(2.3312039191e+01 1.2937141941e+01 2.0000000000e-01)	12	8.5785248254e-02	(2.1278321284e+00 3.0099684309e-01 1.3029095534e+00)	5
0.0129360028195   	k                 	7.0947700371e-03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5	1.4952355332e-02	(3.6365448348e+01 4.0000000000e-01 2.0000000000e-01)	18
0.0129360028195   	epsilon           	3.6637986618e-03	(2.2224347218e+01 1.2937141941e+01 2.0000000000e-01)	12	8.5543164644e-02	(4.6916218104e+00 1.0724299552e+00 4.7713712520e-01)	5
0.0131864352329   	k                 	7.0328290490e-03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5	1.4951432661e-02	(3.6365448348e+01 4.0000000000e-01 2.0000000000e-01)	18
0.0131864352329   	epsilon           	3.6634592694e-03	(2.2224347218e+01 1.2937141941e+01 2.0000000000e-01)	12	8.5313131954e-02	(4.6916218104e+00 1.0724299552e+00 4.7713712520e-01)	5
0.0134368676463   	k                 	6.9723976309e-03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5	1.4950509983e-02	(3.6365448348e+01 4.0000000000e-01 2.0000000000e-01)	18
0.0134368676463   	epsilon           	3.6631198805e-03	(2.2224347218e+01 1.2937141941e+01 2.0000000000e-01)	12	8.5080037865e-02	(4.6916218104e+00 1.0724299552e+00 4.7713712520e-01)	5
0.0136873000597   	k                 	6.9134397326e-03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5	1.4949587299e-02	(3.6365448348e+01 4.0000000000e-01 2.0000000000e-01)	18
0.0136873000597   	epsilon           	3.6627804952e-03	(2.2224347218e+01 1.2937141941e+01 2.0000000000e-01)	12	8.4841956046e-02	(4.6916218104e+00 1.0724299552e+00 4.7713712520e-01)	5
0.0139377324731   	k                 	6.8559423870e-03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5	1.4948664610e-02	(3.6365448348e+01 4.0000000000e-01 2.0000000000e-01)	18
0.0139377324731   	epsilon           	3.6624411136e-03	(2.2224347218e+01 1.2937141941e+01 2.0000000000e-01)	12	8.4601454763e-02	(4.6916218104e+00 1.0724299552e+00 4.7713712520e-01)	5
0.0141881648864   	k                 	6.7999484013e-03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5	1.4947741916e-02	(3.6365448348e+01 4.0000000000e-01 2.0000000000e-01)	18
0.0141881648864   	epsilon           	3.6621017359e-03	(2.2224347218e+01 1.2937141941e+01 2.0000000000e-01)	12	8.4362262836e-02	(4.6916218104e+00 1.0724299552e+00 4.7713712520e-01)	5
0.0144385972998   	k                 	6.7457836030e-03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5	1.4946819217e-02	(3.6365448348e+01 4.0000000000e-01 2.0000000000e-01)	18
0.0144385972998   	epsilon           	3.6617623621e-03	(2.2224347218e+01 1.2937141941e+01 2.0000000000e-01)	12	8.4126228879e-02	(4.6916218104e+00 1.0724299552e+00 4.7713712520e-01)	5
0.0146890297132   	k                 	6.6993343414e-03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5	1.4945896513e-02	(3.6365448348e+01 4.0000000000e-01 2.0000000000e-01)	18
0.0146890297132   	epsilon           	3.6614229925e-03	(2.2224347218e+01 1.2937141941e+01 2.0000000000e-01)	12	8.3893298633e-02	(4.6916218104e+00 1.0724299552e+00 4.7713712520e-01)	5
0.0149394621266   	k                 	6.6795436540e-03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5	1.4944973805e-02	(3.6365448348e+01 4.0000000000e-01 2.0000000000e-01)	18
0.0149394621266   	epsilon           	3.6610836270e-03	(2.2224347218e+01 1.2937141941e+01 2.0000000000e-01)	12	8.3662521230e-02	(4.6916218104e+00 1.0724299552e+00 4.7713712520e-01)	5
0.01518989454     	k                 	6.6783945243e-03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5	1.4944051093e-02	(3.6365448348e+01 4.0000000000e-01 2.0000000000e-01)	18
0.01518989454     	epsilon           	3.6607442659e-03	(2.2224347218e+01 1.2937141941e+01 2.0000000000e-01)	12	8.3433747663e-02	(4.6916218104e+00 1.0724299552e+00 4.7713712520e-01)	5
0.0154403269534   	k                 	6.6871898542e-03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5	1.4943128377e-02	(5.4504441871e+01 2.7508644738e+01 2.0000000000e-01)	18
0.0154403269534   	epsilon           	3.6604049093e-03	(2.2224347218e+01 1.2937141941e+01 2.0000000000e-01)	12	8.3207651153e-02	(4.6916218104e+00 1.0724299552e+00 4.7713712520e-01)	5
0.0156907593667   	k                 	6.6963567861e-03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5	1.4942205658e-02	(5.4504441871e+01 2.7508644738e+01 2.0000000000e-01)	18
0.0156907593667   	epsilon           	3.6600655572e-03	(2.2224347218e+01 1.2937141941e+01 2.0000000000e-01)	12	8.2984717205e-02	(4.6916218104e+00 1.0724299552e+00 4.7713712520e-01)	5
0.0159411917801   	k                 	6.7007908268e-03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5	1.4941282935e-02	(5.4504441871e+01 2.7508644738e+01 2.0000000000e-01)	18
0.0159411917801   	epsilon           	3.6597262098e-03	(2.2224347218e+01 1.2937141941e+01 2.0000000000e-01)	12	8.2764985838e-02	(4.6916218104e+00 1.0724299552e+00 4.7713712520e-01)	5
0.0161916241935   	k                 	6.7006369834e-03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5	1.4940360210e-02	(5.4504441871e+01 2.7508644738e+01 2.0000000000e-01)	18
0.0161916241935   	epsilon           	3.6593868672e-03	(2.2224347218e+01 1.2937141941e+01 2.0000000000e-01)	12	8.2548157743e-02	(4.6916218104e+00 1.0724299552e+00 4.7713712520e-01)	5
0.0164420566069   	k                 	6.6989819285e-03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5	1.4939437482e-02	(5.4504441871e+01 2.7508644738e+01 2.0000000000e-01)	18
0.0164420566069   	epsilon           	3.6590475296e-03	(2.2224347218e+01 1.2937141941e+01 2.0000000000e-01)	12	8.2333712168e-02	(4.6916218104e+00 1.0724299552e+00 4.7713712520e-01)	5
0.0166924890203   	k                 	6.6973085953e-03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5	1.4938514751e-02	(5.4504441871e+01 2.7508644738e+01 2.0000000000e-01)	18
0.0166924890203   	epsilon           	3.6587081969e-03	(2.2224347218e+01 1.2937141941e+01 2.0000000000e-01)	12	8.2120960675e-02	(4.6916218104e+00 1.0724299552e+00 4.7713712520e-01)	5
0.0169429214336   	k                 	6.6959415707e-03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5	1.4937592018e-02	(5.4504441871e+01 2.7508644738e+01 2.0000000000e-01)	18
0.0169429214336   	epsilon           	3.6583688694e-03	(2.2224347218e+01 1.2937141941e+01 2.0000000000e-01)	12	8.1909218565e-02	(4.6916218104e+00 1.0724299552e+00 4.7713712520e-01)	5
0.017193353847    	k                 	6.6951795494e-03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5	1.4936669284e-02	(9.5156250000e+00 2.2312534374e+01 2.0000000000e-01)	12
0.017193353847    	epsilon           	3.6580295472e-03	(2.2224347218e+01 1.2937141941e+01 2.0000000000e-01)	12	8.1698223331e-02	(4.6916218104e+00 1.0724299552e+00 4.7713712520e-01)	5
0.0174437862604   	k                 	6.6945196850e-03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5	1.4935746547e-02	(9.5156250000e+00 2.2312534374e+01 2.0000000000e-01)	12
0.0174437862604   	epsilon           	3.6576902303e-03	(2.2224347218e+01 1.2937141941e+01 2.0000000000e-01)	12	8.1487184189e-02	(4.6916218104e+00 1.0724299552e+00 4.7713712520e-01)	5
0.0176942186738   	k                 	6.6935014357e-03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5	1.4934823810e-02	(4.1185761962e+01 1.3817504031e+01 2.0000000000e-01)	18
0.0176942186738   	epsilon           	3.6573509190e-03	(2.2224347218e+01 1.2937141941e+01 2.0000000000e-01)	12	8.1276168454e-02	(4.6916218104e+00 1.0724299552e+00 4.7713712520e-01)	5
0.0179446510872   	k                 	6.6920701300e-03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5	1.4933901071e-02	(4.1185761962e+01 1.3817504031e+01 2.0000000000e-01)	18
0.0179446510872   	epsilon           	3.6570116132e-03	(2.2224347218e+01 1.2937141941e+01 2.0000000000e-01)	12	8.1067044298e-02	(4.6916218104e+00 1.0724299552e+00 4.7713712520e-01)	5
0.0181950835005   	k                 	6.6904212323e-03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5	1.4932978332e-02	(4.1185761962e+01 1.3817504031e+01 2.0000000000e-01)	18
0.0181950835005   	epsilon           	3.6566723131e-03	(2.2224347218e+01 1.2937141941e+01 2.0000000000e-01)	12	8.0860884474e-02	(4.6916218104e+00 1.0724299552e+00 4.7713712520e-01)	5
0.0184455159139   	k                 	6.6886855001e-03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5	1.4932055592e-02	(4.1185761962e+01 1.3817504031e+01 2.0000000000e-01)	18
0.0184455159139   	epsilon           	3.6563330189e-03	(2.2224347218e+01 1.2937141941e+01 2.0000000000e-01)	12	8.0656969147e-02	(4.6916218104e+00 1.0724299552e+00 4.7713712520e-01)	5
0.0186959483273   	k                 	6.6868150428e-03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5	1.4931132852e-02	(4.1185761962e+01 1.3817504031e+01 2.0000000000e-01)	18
0.0186959483273   	epsilon           	3.6559937306e-03	(2.2224347218e+01 1.2937141941e+01 2.0000000000e-01)	12	8.0452764947e-02	(4.6916218104e+00 1.0724299552e+00 4.7713712520e-01)	5
0.0189463807407   	k                 	6.6847125062e-03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5	1.4930210112e-02	(4.1185761962e+01 1.3817504031e+01 2.0000000000e-01)	18
0.0189463807407   	epsilon           	3.6556544483e-03	(2.2224347218e+01 1.2937141941e+01 2.0000000000e-01)	12	8.0247843882e-02	(4.6916218104e+00 1.0724299552e+00 4.7713712520e-01)	5
0.0191968131541   	k                 	6.6823508531e-03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5	1.4929287372e-02	(4.1185761962e+01 1.3817504031e+01 2.0000000000e-01)	18
0.0191968131541   	epsilon           	3.6553151952e-03	(-4.6041666667e+00 1.2937141941e+01 2.0000000000e-01)	12	8.0043207354e-02	(4.6916218104e+00 1.0724299552e+00 4.7713712520e-01)	5
0.0194472455675   	k                 	6.6797553914e-03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5	1.4928364632e-02	(4.1185761962e+01 1.3817504031e+01 2.0000000000e-01)	18
0.0194472455675   	epsilon           	3.6549759253e-03	(-4.6041666667e+00 1.2937141941e+01 2.0000000000e-01)	12	7.9840401595e-02	(4.6916218104e+00 1.0724299552e+00 4.7713712520e-01)	5
0.0196976779808   	k                 	6.6769305893e-03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5	1.4927441893e-02	(4.4250000000e+00 2.3323255907e+01 2.0000000000e-01)	12
0.0196976779808   	epsilon           	3.6546366619e-03	(2.2224347218e+01 1.2937141941e+01 2.0000000000e-01)	12	7.9640633214e-02	(4.6916218104e+00 1.0724299552e+00 4.7713712520e-01)	5
0.0199481103942   	k                 	6.6738426461e-03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5	1.4926519156e-02	(4.4250000000e+00 2.3323255907e+01 2.0000000000e-01)	12
0.0199481103942   	epsilon           	3.6542974049e-03	(2.2224347218e+01 1.2937141941e+01 2.0000000000e-01)	12	7.9443625132e-02	(4.6916218104e+00 1.0724299552e+00 4.7713712520e-01)	5
0.0201985428076   	k                 	6.6704691171e-03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5	1.4925596419e-02	(4.4250000000e+00 2.3323255907e+01 2.0000000000e-01)	12
0.0201985428076   	epsilon           	3.6539581545e-03	(2.2224347218e+01 1.2937141941e+01 2.0000000000e-01)	12	7.9249287614e-02	(4.6916218104e+00 1.0724299552e+00 4.7713712520e-01)	5
0.020448975221    	k                 	6.6668365817e-03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5	1.4924673684e-02	(4.1185761962e+01 1.3817504031e+01 2.0000000000e-01)	18
0.020448975221    	epsilon           	3.6536189108e-03	(2.2224347218e+01 1.2937141941e+01 2.0000000000e-01)	12	7.9057946691e-02	(4.6916218104e+00 1.0724299552e+00 4.7713712520e-01)	5
0.0206994076344   	k                 	6.6630034732e-03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5	1.4923750951e-02	(4.1185761962e+01 1.3817504031e+01 2.0000000000e-01)	18
0.0206994076344   	epsilon           	3.6532796739e-03	(2.2224347218e+01 1.2937141941e+01 2.0000000000e-01)	12	7.8869143803e-02	(4.6916218104e+00 1.0724299552e+00 4.7713712520e-01)	5
0.0209498400477   	k                 	6.6590211745e-03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5	1.4922828220e-02	(4.4250000000e+00 2.3323255907e+01 2.0000000000e-01)	12
0.0209498400477   	epsilon           	3.6529404439e-03	(2.2224347218e+01 1.2937141941e+01 2.0000000000e-01)	12	7.8682234212e-02	(4.6916218104e+00 1.0724299552e+00 4.7713712520e-01)	5
0.0212002724611   	k                 	6.6549181786e-03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5	1.4921905492e-02	(4.1185761962e+01 1.3817504031e+01 2.0000000000e-01)	18
0.0212002724611   	epsilon           	3.6526012209e-03	(2.2224347218e+01 1.2937141941e+01 2.0000000000e-01)	12	7.8496501493e-02	(4.6916218104e+00 1.0724299552e+00 4.7713712520e-01)	5
0.0214507048745   	k                 	6.6507084496e-03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5	1.4920982765e-02	(3.4482265877e+01 3.6000000000e+00 2.0000000000e-01)	18
0.0214507048745   	epsilon           	3.6522620051e-03	(2.2224347218e+01 1.2937141941e+01 2.0000000000e-01)	12	7.8312132726e-02	(4.6916218104e+00 1.0724299552e+00 4.7713712520e-01)	5
0.0217011372879   	k                 	6.6464048310e-03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5	1.4920060042e-02	(3.4482265877e+01 3.6000000000e+00 2.0000000000e-01)	18
0.0217011372879   	epsilon           	3.6519227965e-03	(2.2224347218e+01 1.2937141941e+01 2.0000000000e-01)	12	7.8129310351e-02	(4.6916218104e+00 1.0724299552e+00 4.7713712520e-01)	5
0.0219515697013   	k                 	6.6420398725e-03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5	1.4919137321e-02	(3.4482265877e+01 3.6000000000e+00 2.0000000000e-01)	18
0.0219515697013   	epsilon           	3.6515835952e-03	(2.2224347218e+01 1.2937141941e+01 2.0000000000e-01)	12	7.7948265469e-02	(4.6916218104e+00 1.0724299552e+00 4.7713712520e-01)	5
0.0222020021147   	k                 	6.6376518360e-03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5	1.4918214604e-02	(3.4482265877e+01 3.6000000000e+00 2.0000000000e-01)	18
0.0222020021147   	epsilon           	3.6512444014e-03	(2.2224347218e+01 1.2937141941e+01 2.0000000000e-01)	12	7.7766523279e-02	(4.6916218104e+00 1.0724299552e+00 4.7713712520e-01)	5
0.022452434528    	k                 	6.6332488264e-03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5	1.4917291891e-02	(3.4482265877e+01 3.6000000000e+00 2.0000000000e-01)	18
0.022452434528    	epsilon           	3.6509052151e-03	(2.2224347218e+01 1.2937141941e+01 2.0000000000e-01)	12	7.7583116450e-02	(4.6916218104e+00 1.0724299552e+00 4.7713712520e-01)	5
0.0227028669414   	k                 	6.6288224623e-03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5	1.4916369181e-02	(3.4482265877e+01 3.6000000000e+00 2.0000000000e-01)	18
0.0227028669414   	epsilon           	3.6505660364e-03	(2.2224347218e+01 1.2937141941e+01 2.0000000000e-01)	12	7.7400606980e-02	(4.6916218104e+00 1.0724299552e+00 4.7713712520e-01)	5
0.0229532993548   	k                 	6.6243816944e-03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5	1.4915446475e-02	(3.4482265877e+01 3.6000000000e+00 2.0000000000e-01)	18
0.0229532993548   	epsilon           	3.6502268655e-03	(2.2224347218e+01 1.2937141941e+01 2.0000000000e-01)	12	7.7221212082e-02	(4.6916218104e+00 1.0724299552e+00 4.7713712520e-01)	5
0.0232037317682   	k                 	6.6199424087e-03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5	1.4914523773e-02	(3.4482265877e+01 3.6000000000e+00 2.0000000000e-01)	18
0.0232037317682   	epsilon           	3.6498877024e-03	(5.2750000000e+00 1.2937141941e+01 2.0000000000e-01)	12	7.7044607386e-02	(4.6916218104e+00 1.0724299552e+00 4.7713712520e-01)	5
0.0234541641816   	k                 	6.6154923154e-03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5	1.4913601076e-02	(3.4482265877e+01 3.6000000000e+00 2.0000000000e-01)	18
0.0234541641816   	epsilon           	3.6495485473e-03	(5.2750000000e+00 1.2937141941e+01 2.0000000000e-01)	12	7.6870113685e-02	(4.6916218104e+00 1.0724299552e+00 4.7713712520e-01)	5
0.0237045965949   	k                 	6.6109861900e-03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5	1.4912678384e-02	(3.4482265877e+01 3.6000000000e+00 2.0000000000e-01)	18
0.0237045965949   	epsilon           	3.6492094003e-03	(5.2750000000e+00 1.2937141941e+01 2.0000000000e-01)	12	7.6698045762e-02	(4.6916218104e+00 1.0724299552e+00 4.7713712520e-01)	5
0.0239550290083   	k                 	6.6063792614e-03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5	1.4911755697e-02	(3.4482265877e+01 3.6000000000e+00 2.0000000000e-01)	18
0.0239550290083   	epsilon           	3.6488702614e-03	(5.2750000000e+00 1.2937141941e+01 2.0000000000e-01)	12	7.6529195757e-02	(4.6916218104e+00 1.0724299552e+00 4.7713712520e-01)	5
0.0242054614217   	k                 	6.6016539603e-03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5	1.4910833015e-02	(3.4482265877e+01 3.6000000000e+00 2.0000000000e-01)	18
0.0242054614217   	epsilon           	3.6485311307e-03	(5.2750000000e+00 1.2937141941e+01 2.0000000000e-01)	12	7.6363761376e-02	(4.6916218104e+00 1.0724299552e+00 4.7713712520e-01)	5
0.0244558938351   	k                 	6.5968088891e-03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5	1.4909910338e-02	(3.4482265877e+01 3.6000000000e+00 2.0000000000e-01)	18
0.0244558938351   	epsilon           	3.6481920085e-03	(5.2750000000e+00 1.2937141941e+01 2.0000000000e-01)	12	7.6200991579e-02	(4.6916218104e+00 1.0724299552e+00 4.7713712520e-01)	5
0.0247063262485   	k                 	6.5918333531e-03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5	1.4908987667e-02	(3.4482265877e+01 3.6000000000e+00 2.0000000000e-01)	18
0.0247063262485   	epsilon           	3.6478528946e-03	(5.2750000000e+00 1.2937141941e+01 2.0000000000e-01)	12	7.6040596678e-02	(4.6916218104e+00 1.0724299552e+00 4.7713712520e-01)	5
